term,chunk_id
grasses,1922
grasses,1954
lakes,1382
lakes,1689
ponds,1382
ponds,1958
ponds,1961
ponds,2119
landings,1384
samples,1384
beach,1384
beach,1385
beach,1386
sand,1384
sand,1385
sand,1925
sorts,1384
sorts,2075
sorts,2913
metrics,1384
thickness,1384
hardness,1384
softness,1384
beaches,1384
beaches,1387
researchers,1385
researchers,1678
tank,1385
tank,1386
tank,1387
carpet,1385
canvas,1385
boards,1385
obstacles,1385
obstacles,1698
obstacles,2368
bomb,1386
bomb,2896
obstacle,1386
cables,1386
scrap,1386
scrap,2413
rows,1386
landmines,1386
landmines,1387
bar,1386
bar,2692
arms,1386
arms,1748
arms,1829
arms,2178
arms,2196
arms,2505
arms,2929
cluster,1386
wrecking,1386
wrecking,1387
balls,1386
balls,1387
balls,1946
deceit,1389
deceit,1392
deceit,1393
links,1389
links,2435
links,2528
links,2674
speech,1389
linguistics,1389
fraction,1389
fraction,2054
lies,1394
lies,2841
lies,3020
consolidation,1397
vocabulary,1397
rapidity,1399
rapidity,1400
rapidity,1665
rapidity,2442
rapidity,2612
rapidity,2637
rapidity,2642
rapidity,2661
compactness,1399
compactness,1401
compactness,1402
compactness,1407
compactness,1665
forest,1399
forest,1401
forest,1402
forest,1403
forest,1404
forest,1407
forest,1408
forest,1413
forest,1665
forest,1742
forest,1959
forest,1968
forest,2120
immovability,1399
immovability,1404
immovability,1410
immovability,1412
immovability,1666
lettering,1399
cloth,1399
trace,1400
trace,1500
emptiness,1400
constriction,1402
columns,1402
columns,1459
columns,1973
columns,1975
columns,1976
inferno,1403
prairie,1403
debate,1404
debate,1640
debate,2206
debate,2605
beast,1404
beast,2576
horns,1404
horns,1449
horns,2687
heaviness,1404
lightness,1404
rifle,1408
meters,1408
rifles,1408
wildfire,1409
commotion,1411
commotion,1506
commotion,2755
commotion,2758
commotion,2947
rhythm,1413
intensity,1413
intensity,1608
television,1413
television,1949
broadcaster,1413
episode,1413
episode,1768
episode,1898
episode,1912
episode,2747
episode,2870
monk,1413
monk,1414
monk,2871
passages,1413
passages,1647
passages,1758
passages,2450
passages,2528
passages,2674
passages,3015
enjoyment,1414
sounds,1414
sounds,2275
reverse,1415
reverse,1441
reverse,1911
laziness,1415
laziness,1441
thunderbolt,1416
thunderbolt,1418
thunderbolt,1666
spoil,1417
spoil,1419
spoil,1420
spoil,1666
allotments,1417
allotments,1442
allotments,1666
cloud,1418
cloud,2817
landowners,1419
chickens,1420
chickens,1755
chickens,2072
chickens,2076
chickens,2077
ducks,1420
pigs,1420
pigs,1575
pigs,1576
pigs,1577
pigs,1880
pigs,1941
pigs,2457
pigs,2573
profits,1421
profits,2968
plundering,1422
plundering,1426
plundering,1430
compatriots,1423
landlords,1423
landlords,1424
landlord,1424
villagers,1424
villagers,2810
villagers,2885
revolution,1425
northerners,1426
band,1426
band,1826
band,1829
band,2905
fairness,1427
fairness,1428
fairness,2925
invasions,1430
invasions,1431
invasions,1808
invasions,2745
tribute,1431
offerings,1431
offerings,2885
objectives,1432
objectives,1791
verb,1432
verb,2629
temples,1432
temples,1433
temples,1803
graveyards,1432
symbols,1433
bandits,1434
bandits,1598
bandits,1600
bandits,1651
bandits,2682
bandits,2688
bandits,2706
thieves,1434
thieves,1642
thieves,2815
invader,1435
invader,1464
invader,1877
invader,1893
invader,1894
invader,1897
invader,1908
invader,1911
invader,2114
recipient,1437
ponder,1443
steelyard,1443
heavyweight,1444
lightweight,1444
superiors,1445
superiors,1773
superiors,2380
superiors,2872
institution,1445
institution,1446
institution,1667
fires,1447
fires,1454
fires,1459
fires,1668
fires,2016
fires,2019
fires,2032
fires,2035
fires,2126
fires,2391
fires,2669
fires,2681
fires,2683
fires,2684
fires,2688
fires,2689
fires,2692
fires,2977
instances,1447
instances,2997
instances,3000
instances,3004
instances,3007
instances,3012
instances,3037
instances,3041
instances,3042
instances,3043
bronze,1448
dang,1448
vibrations,1448
cowhide,1448
dong,1448
usage,1448
drumbeats,1448
instruments,1449
instruments,2024
bugles,1449
gestures,1449
communication,1449
communication,1479
communication,2372
communication,2523
communication,2527
communication,2532
communication,2874
distinctions,1452
moments,1453
moments,2721
nighttime,1459
nighttime,2937
sub,1460
sub,2019
constellations,1460
constellations,2677
constellations,2692
constellations,2693
constellations,2694
constellations,2749
pathways,1460
pathways,1461
earthwork,1461
firewood,1461
firewood,1462
firewood,1693
firewood,1880
firewood,1941
firewood,1961
firewood,1975
firewood,1976
firewood,2121
firewood,2322
firewood,2351
firewood,2991
firewood,2993
watchmen,1461
exit,1462
wonder,1464
wonder,2210
wonder,2817
dejection,1464
psychologist,1465
fatigue,1465
cowardice,1473
cowardice,1835
cowardice,1838
cowardice,1842
cowardice,1845
cowardice,1875
cowardice,2041
cowardice,2044
emissary,1475
emissary,2557
emissary,2835
respects,1475
deputy,1475
deputy,1536
deputy,1540
strategizing,1476
precondition,1480
precondition,2849
moods,1483
moods,1486
moods,1670
noonday,1483
noon,1483
noon,1485
noon,1491
noon,2283
noon,2289
noon,2361
beginnings,1483
midpoint,1483
endings,1483
flush,1486
aftermath,1487
equilibrium,1488
traitor,1489
breaks,1491
breaks,2267
chains,1491
teams,1493
teams,2099
teammates,1493
endeavor,1493
endeavor,1515
trash,1494
youth,1495
realization,1495
hubbub,1497
hubbub,1670
orderliness,1497
orderliness,1503
orderliness,1508
orderliness,2497
calm,1497
calm,1508
calm,2024
adjustments,1498
annoyances,1498
temptations,1498
temptations,2918
spaces,1500
composure,1501
composure,1506
raiding,1502
perceptions,1504
slog,1507
belly,1508
belly,1602
belly,2481
belly,2606
freshness,1508
bellies,1508
throats,1508
intercepting,1509
midday,1510
developments,1512
developments,2694
developments,2695
developments,2696
developments,2702
developments,2706
developments,2716
developments,2749
developments,2750
claws,1513
axiom,1513
axiom,1525
axiom,1527
axiom,1547
axiom,1559
axiom,1592
axiom,1613
axiom,1671
outlet,1514
outlet,1526
outlet,1528
outlet,1548
outlet,1560
outlet,1562
outlet,1593
outlet,1614
outlet,1646
outlet,1651
outlet,1652
outlet,1672
outlet,2548
practices,1519
practices,3017
setups,1520
roadmap,1521
trademark,1522
variation,1523
variation,1673
variation,1677
variation,1680
variation,1685
variation,1702
variation,1756
variation,1773
variation,1872
variation,2503
variability,1524
logistics,1524
strongholds,1524
strongholds,2523
strongholds,2528
strongholds,2533
programs,1525
hill,1530
hill,1922
hill,1939
hill,1943
hill,2118
missiles,1530
bamboo,1535
bamboo,2668
bamboo,2678
bamboo,2901
obscurity,1535
obscurity,2497
resupply,1538
resupply,1543
resupply,1566
resupply,1567
resupply,1603
resupply,2379
synergy,1539
lashing,1540
characters,1540
characters,1677
characters,2063
characters,3012
characters,3013
mountaintop,1541
mountaintop,1542
prongs,1541
biography,1546
hook,1549
hook,1551
hook,1558
hook,1851
fake,1551
fake,2000
fake,2427
expression,1551
expression,2065
expression,2066
expression,2858
vain,1552
withdrawal,1558
withdrawal,3037
hooks,1558
bite,1558
bite,1653
bite,1654
rescuers,1567
dice,1568
calves,1570
tigers,1570
tigers,2288
thumbs,1571
thumbs,1587
taste,1572
taste,2924
debates,1573
debates,1627
debates,2543
pig,1575
pig,1576
pig,1577
pig,1636
pig,1903
pig,2686
flesh,1575
delight,1578
delight,1985
silks,1581
silks,2822
silks,2825
economies,1587
spiral,1588
contents,1588
contents,1639
contents,2827
descent,1588
boiling,1589
boiling,1999
span,1591
catastrophe,1591
catastrophe,1791
catastrophe,2733
catastrophe,2742
keen,1594
suit,1595
tatters,1597
vantage,1600
vantage,2020
detachments,1603
breaking,1607
breaking,2015
stamina,1608
stamina,2732
nerves,1608
nerves,1816
nerves,2945
nerves,2970
millennium,1609
floor,1610
floor,2511
studying,1613
studying,1632
jugs,1620
assertion,1622
poisoning,1622
candy,1622
strangers,1622
intent,1622
intent,2502
intent,2529
intent,2634
counterpoint,1624
debater,1624
exchange,1625
exchange,2816
teachers,1625
pleasure,1626
pleasure,1628
pleasure,1798
porcupine,1627
insolence,1629
theorist,1634
theorist,1841
graduate,1637
dustbin,1639
dustbin,2741
gear,1642
bags,1642
cupboards,1642
professor,1642
professor,3020
ills,1643
films,1644
yours,1649
yours,2079
yours,2449
deathtrap,1652
deathtrap,1698
deathtrap,1699
deathtrap,1719
deathtrap,2601
ambushes,1653
ambushes,1839
ambushes,2135
ambushes,2223
ambushes,2225
ambushes,2324
ambushes,2337
ambushes,2352
ambushes,2433
bites,1654
viewpoint,1656
viewpoint,1700
capacities,1658
tyrants,1661
configuration,1677
configuration,1757
configuration,1774
configuration,1872
configuration,1873
ordering,1677
definitions,1679
adaptability,1680
specialty,1684
wetlands,1689
locale,1689
qu,1690
thoroughfare,1690
salvation,1694
xing,1697
complex,1700
miracle,1706
upriver,1707
chunks,1708
hindsight,1708
landscape,1710
landscape,2140
landscape,2144
landscape,2898
saddle,1710
farewell,1710
corpse,1711
corpse,1717
hide,1711
hide,1717
preservation,1713
preservation,2975
valley,1714
valley,1881
valley,1883
valley,1884
valley,1887
disease,1714
disease,1884
disease,1886
disease,1888
disease,1915
disease,1922
disease,1923
disease,1939
disease,1942
disease,2003
disease,2118
disease,2177
droves,1714
horsehide,1717
contrary,1723
contrary,1752
pros,1724
pros,1725
cons,1724
cons,1725
engagements,1727
engagements,1798
engagements,1804
engagements,1874
alcohol,1727
caricature,1727
organ,1728
sniff,1728
sniff,3020
politicians,1733
pool,1734
eunuch,1734
eunuch,2006
separatism,1736
documents,1738
documents,1818
documents,1824
documents,2623
stockpiles,1738
sharpness,1740
inkling,1741
foolishness,1743
paralysis,1743
blitzkrieg,1744
flash,1744
flash,1916
flash,1948
flash,1949
pampering,1748
beauty,1748
sigh,1749
observers,1750
posture,1752
hardships,1754
count,1754
count,2962
count,3034
expansion,1754
frontiers,1754
frontiers,2261
weed,1754
thorns,1754
lads,1755
vent,1755
grievances,1755
payment,1755
morality,1759
morality,2100
morality,2422
morality,2848
ladder,1763
ladder,2496
ladder,2511
ladder,2650
pillars,1765
hurdle,1766
summons,1766
summons,2247
summons,2937
edict,1767
suggestions,1768
suggestions,2675
suggestions,2932
suggestions,2935
gist,1769
accordance,1771
accordance,2223
accordance,2930
component,1772
component,2368
expectation,1780
expectation,1788
expectation,1874
similarity,1780
bills,1785
dues,1787
civilization,1791
sphere,1792
influence,1792
influence,2576
influence,2796
misfortunes,1792
potency,1795
dullness,1795
inventions,1796
experiments,1796
barons,1798
barons,1874
allurements,1798
allurements,1810
allurements,1874
strategems,1798
strategems,2957
craftsmen,1798
craftsmen,1802
coffers,1798
coffers,1802
gifts,1798
gifts,2006
gifts,2040
gifts,2376
gifts,2827
gifts,2844
gifts,2856
gifts,2918
debauchery,1798
administration,1800
administration,2583
administration,2587
administration,2588
administration,3034
stiff,1801
breakdown,1807
breakdown,2362
irrigation,1808
hydro,1808
engineer,1808
resource,1808
resource,2226
resource,2768
achievement,1808
achievement,1809
productivity,1808
productivity,2875
productivity,2886
rainfall,1809
soil,1809
farming,1809
farming,2138
predictions,1814
predictions,2797
instant,1815
bowls,1818
bowls,1823
dusk,1818
dusk,1823
dusk,1832
spectrum,1820
spectrum,1825
spectrum,2771
favorites,1820
sentries,1823
sentries,2895
sentries,2903
sentries,2909
sentries,2913
sentries,2953
patrol,1823
bowl,1823
bowl,1826
bowl,1866
paperwork,1824
bonds,1826
bonds,2815
bonds,2889
sentry,1826
sentry,2874
pardon,1828
commoner,1828
commoner,2283
flanking,1829
strikes,1829
joke,1830
joke,1901
assessment,1830
assessment,1914
assessment,2136
assessment,2223
swan,1830
duck,1830
faults,1835
faults,1836
faults,1838
faults,1839
faults,1875
faults,1876
faults,1890
faults,2188
faults,2191
faults,2311
capture,1835
capture,1838
capture,1842
capture,1875
delicacy,1835
delicacy,1838
delicacy,1856
delicacy,1875
solicitude,1835
solicitude,1838
solicitude,1861
solicitude,1875
sins,1835
sins,1838
sins,1875
meditation,1836
meditation,1839
meditation,1876
plots,1837
plots,2106
filth,1837
contemplativeness,1839
legend,1840
legend,2919
rowboat,1844
warship,1844
depth,1846
depth,2095
characteristic,1850
keel,1850
buttons,1851
stain,1857
compliments,1859
compliments,2034
compliments,2044
compliments,2128
reflex,1859
gentleman,1860
gentleman,2634
gentleman,2927
shine,1860
effacement,1860
kidnapping,1861
girlfriend,1861
girlfriend,2744
hostages,1862
hostages,2044
hostages,2278
hostages,2818
romance,1862
ravages,1865
chopping,1866
volume,1866
oaths,1866
oaths,2545
witness,1866
shamelessness,1867
reigns,1868
vehicle,1868
getaway,1868
passenger,1868
passenger,2061
compulsion,1870
compulsion,2159
neighborhood,1877
neighborhood,1878
neighborhood,1883
neighborhood,2113
neighborhood,2522
neighborhood,2526
neighborhood,2532
mid,1877
mid,1892
mid,1894
mid,1896
mid,1908
mid,2114
mid,2996
clues,1878
vegetables,1880
vegetables,2457
vegetables,2458
bottoms,1883
colds,1885
flu,1885
epidemic,1885
vegetation,1887
vegetation,1954
outbreak,1888
outbreak,2003
outbreak,2694
outbreak,2698
outbreak,2749
contagion,1888
crystal,1889
mindsets,1890
navy,1895
landing,1896
coast,1896
mantle,1900
knee,1901
disorderliness,1901
chivalry,1903
skullduggery,1903
nobleman,1903
nobleman,2930
nobleman,2931
chambers,1904
chambers,2878
chambers,2879
intricacies,1904
farce,1905
waterway,1911
outbreaks,1915
floods,1916
floods,1948
floods,1951
substances,1917
marsh,1919
marsh,1923
marsh,1924
marsh,1926
marsh,2115
swamp,1919
swamp,1923
swamp,1924
swamp,2115
clump,1919
clump,1923
clump,2115
branches,1921
branches,1934
branches,1968
branches,2016
branches,2035
branches,2117
damp,1922
grains,1922
vapor,1922
species,1922
drinking,1924
drinking,2408
drinking,2416
drinking,2514
